City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
0,Dikson,RU,73.5069,80.5464,2.32,94,100,21.65,overcast clouds
1,Port Alfred,ZA,-33.5906,26.891,66.18,82,85,4.0,overcast clouds
2,Khatanga,RU,71.9667,102.5,-11.27,97,100,13.87,overcast clouds
3,Ushuaia,AR,-54.8,-68.3,56.82,71,75,4.61,broken clouds
4,Tiksi,RU,71.6872,128.8694,-10.84,91,100,13.96,overcast clouds
5,Bambous Virieux,MU,-20.3428,57.7575,73.65,60,40,12.66,scattered clouds
6,Clyde River,CA,70.4692,-68.5914,-5.57,84,0,16.11,clear sky
7,Pocone,BR,-16.2567,-56.6228,72.34,91,83,10.58,broken clouds
8,Helena,US,46.5927,-112.0361,36.25,79,99,1.01,overcast clouds
9,Olafsvik,IS,64.8945,-23.7142,44.71,78,71,7.52,broken clouds
10,Rikitea,PF,-23.1203,-134.9692,74.7,81,100,14.16,light rain
11,Hofn,IS,64.2539,-15.2082,45.3,89,100,15.84,overcast clouds
12,Kapaa,US,22.0752,-159.319,80.19,73,5,4.0,clear sky
13,Yellowknife,CA,62.456,-114.3525,23.56,100,100,13.8,overcast clouds
14,Saint-Augustin,CA,51.226,-58.6502,28.2,94,100,19.89,snow
15,Bluff,NZ,-46.6,168.3333,62.26,59,72,11.36,broken clouds
16,San Patricio,US,28.017,-97.5169,66.07,85,98,16.75,overcast clouds
17,Bredasdorp,ZA,-34.5322,20.0403,61.25,76,100,4.21,overcast clouds
18,Comodoro Rivadavia,AR,-45.8667,-67.5,76.86,23,20,24.16,few clouds
19,Avarua,CK,-21.2078,-159.775,77.05,53,54,13.8,broken clouds
20,Chokurdakh,RU,70.6333,147.9167,-14.49,98,100,9.95,overcast clouds
21,Airai,TL,-8.9266,125.4092,67.64,69,60,1.36,broken clouds
22,Geraldton,AU,-28.7667,114.6,70.21,30,0,19.57,clear sky
23,Esperance,AU,-33.8667,121.9,57.72,74,56,11.81,broken clouds
24,Atuona,PF,-9.8,-139.0333,77.79,77,27,18.25,scattered clouds
25,Qaanaaq,GL,77.484,-69.3632,-4.14,71,6,5.64,clear sky
26,Padang,ID,-0.9492,100.3543,74.82,93,100,3.83,moderate rain
27,Sydney,AU,-33.8679,151.2073,73.58,55,4,5.99,clear sky
28,Punta Arenas,CL,-53.15,-70.9167,57.31,58,75,8.05,broken clouds
29,Faanui,PF,-16.4833,-151.75,78.73,78,99,8.86,overcast clouds
30,Itarema,BR,-2.9248,-39.9167,79.74,78,60,14.63,broken clouds
31,Nioro,GM,13.35,-15.75,77.14,68,95,6.08,overcast clouds
32,Bolton,GB,53.5833,-2.4333,52.81,92,99,3.0,overcast clouds
33,Labuan,MY,5.2767,115.2417,77.36,94,20,0.0,few clouds
34,Nome,US,64.5011,-165.4064,9.16,87,25,3.91,scattered clouds
35,Santa Rosa,PH,14.3122,121.1114,80.58,93,91,8.55,overcast clouds
36,Chapais,CA,49.7834,-74.8492,22.78,95,100,6.67,light snow
37,Ahipara,NZ,-35.1667,173.1667,69.76,63,16,9.08,few clouds
38,Carnarvon,AU,-24.8667,113.6333,73.71,43,0,14.0,clear sky
39,Hobart,AU,-42.8794,147.3294,46.26,92,100,14.97,light rain
40,Panjakent,TJ,39.4952,67.6093,44.08,46,100,6.85,overcast clouds
41,Lompoc,US,34.6391,-120.4579,64.85,60,0,3.0,clear sky
42,Castro,BR,-24.7911,-50.0119,64.08,92,98,5.19,overcast clouds
43,Saint-Philippe,RE,-21.3585,55.7679,69.39,63,70,14.18,broken clouds
44,Batemans Bay,AU,-35.7167,150.1833,64.09,68,51,8.3,broken clouds
45,Albany,US,42.6001,-73.9662,35.64,59,8,1.99,clear sky
46,Codrington,AU,-38.2667,141.9667,49.33,74,100,17.9,overcast clouds
47,Cape Town,ZA,-33.9258,18.4232,64.09,67,0,4.61,clear sky
48,Constitucion,CL,-35.3333,-72.4167,61.72,76,7,14.43,clear sky
49,Igdir,TR,39.9237,44.045,33.73,57,7,4.81,clear sky
50,Kaminskiy,RU,57.1516,41.4732,27.82,81,20,11.27,few clouds
51,Cherskiy,RU,68.75,161.3,-26.54,100,96,3.4,overcast clouds
52,Mataura,NZ,-46.1927,168.8643,69.6,44,36,3.89,scattered clouds
53,Shingu,JP,33.7333,135.9833,53.91,68,71,5.19,broken clouds
54,Guadalajara,MX,20.6667,-103.3333,75.97,40,100,3.0,overcast clouds
55,Naryan-Mar,RU,67.6713,53.087,4.05,99,88,2.93,overcast clouds
56,Tahta,EG,26.7693,31.5021,65.28,53,0,9.13,clear sky
57,Wattegama,LK,6.7989,81.4808,71.87,92,100,1.99,overcast clouds
58,Busselton,AU,-33.65,115.3333,56.95,67,0,12.21,clear sky
59,Iralaya,HN,15.0,-83.2333,79.7,84,79,9.28,light rain
60,Guerrero Negro,MX,27.9769,-114.0611,70.11,37,91,8.99,overcast clouds
61,Port-Gentil,GA,-0.7193,8.7815,78.76,89,40,5.75,scattered clouds
62,Gat,IL,31.61,34.7642,67.41,100,11,2.93,few clouds
63,Hilo,US,19.7297,-155.09,79.25,82,47,5.01,scattered clouds
64,Olot,ES,42.181,2.4901,57.81,68,100,4.12,overcast clouds
65,Ahuimanu,US,21.4447,-157.8378,83.75,67,4,5.99,clear sky
66,Boende,CD,-0.2167,20.8667,70.38,96,75,1.12,light rain
67,Puerto Ayora,EC,-0.7393,-90.3518,71.55,82,43,7.0,scattered clouds
68,Laguna,US,38.421,-121.4238,63.05,49,0,9.22,clear sky
69,Butaritari,KI,3.0707,172.7902,80.15,81,72,9.78,broken clouds
70,Vaini,TO,-21.2,-175.2,77.32,80,100,5.59,overcast clouds
71,Miraflores,MX,19.2167,-98.8083,75.87,52,22,4.32,few clouds
72,Barrow,US,71.2906,-156.7887,10.42,79,100,18.41,overcast clouds
73,Munich,DE,48.1374,11.5755,41.65,96,39,5.12,scattered clouds
74,Bethel,US,41.3712,-73.414,39.65,62,3,3.44,clear sky
75,Kribi,CM,2.95,9.9167,78.3,87,98,6.04,overcast clouds
76,Jamestown,US,42.097,-79.2353,34.02,67,94,3.0,overcast clouds
77,Sao Felix Do Xingu,BR,-6.6447,-51.995,73.99,95,97,2.44,very heavy rain
78,Hermanus,ZA,-34.4187,19.2345,56.8,72,93,5.75,overcast clouds
79,Acapulco,MX,16.8634,-99.8901,82.44,77,45,7.87,scattered clouds
80,Dingle,PH,10.9995,122.6711,78.22,90,100,6.31,overcast clouds
81,Businga,CD,3.3333,20.8833,71.73,89,45,0.85,scattered clouds
82,Maceio,BR,-9.6658,-35.7353,76.44,88,0,5.75,clear sky
83,Vardo,NO,70.3705,31.1107,30.18,86,92,6.91,overcast clouds
84,East London,ZA,-33.0153,27.9116,65.86,77,70,18.95,broken clouds
85,Ilulissat,GL,69.2167,-51.1,13.39,89,92,7.9,overcast clouds
86,Lasa,IT,46.6166,10.7002,36.01,85,39,0.63,scattered clouds
87,Kinkala,CG,-4.3614,14.7644,69.33,93,96,3.65,overcast clouds
88,Victoria,HK,22.2855,114.1577,75.38,81,100,5.01,overcast clouds
89,Lata,PT,40.1629,-8.3327,58.91,95,100,6.13,overcast clouds
90,Port Lincoln,AU,-34.7333,135.8667,54.01,58,99,12.03,overcast clouds
91,Chortomlyk,UA,47.6232,34.142,39.34,76,24,7.29,few clouds
